_id,artists.href,artists.items.0.external_urls.spotify,artists.items.0.followers.href,artists.items.0.followers.total,artists.items.0.genres.0,artists.items.0.genres.1,artists.items.0.genres.2,artists.items.0.genres.3,artists.items.0.genres.4,artists.items.0.genres.5,artists.items.0.genres.6,artists.items.0.genres.7,artists.items.0.genres.8,artists.items.0.genres.9,artists.items.0.href,artists.items.0.id,artists.items.0.images.0.height,artists.items.0.images.0.url,artists.items.0.images.0.width,artists.items.0.images.1.height,artists.items.0.images.1.url,artists.items.0.images.1.width,artists.items.0.images.2.height,artists.items.0.images.2.url,artists.items.0.images.2.width,artists.items.0.images.3.height,artists.items.0.images.3.url,artists.items.0.images.3.width,artists.items.0.name,artists.items.0.popularity,artists.items.0.type,artists.items.0.uri,artists.limit,artists.next,artists.offset,artists.previous,artists.total
5fbc5c731790a7e7ff55cae7,https://api.spotify.com/v1/search?query=t-pain&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3aQeKQSyrW4qWr35idm0cy,,2951152,dance pop,hip hop,pop,pop rap,r&b,rap,southern hip hop,trap,urban contemporary,,https://api.spotify.com/v1/artists/3aQeKQSyrW4qWr35idm0cy,3aQeKQSyrW4qWr35idm0cy,640,https://i.scdn.co/image/90890e95f26516915b4862f2b399739bb394239f,640,320,https://i.scdn.co/image/d24e852887071688cdca28b945d7b82a8ef5d4a8,320,160,https://i.scdn.co/image/f6de307a98cd34ea3eb352b5cf9616ac90b2161d,160,,,,T-Pain,82,artist,spotify:artist:3aQeKQSyrW4qWr35idm0cy,1,https://api.spotify.com/v1/search?query=t-pain&type=artist&offset=1&limit=1,0,,331
5fbc5c731790a7e7ff55cae8,https://api.spotify.com/v1/search?query=t.i.&type=artist&offset=0&limit=1,https://open.spotify.com/artist/4OBJLual30L7gRl5UkeRcT,,3509561,atl hip hop,dance pop,dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,,https://api.spotify.com/v1/artists/4OBJLual30L7gRl5UkeRcT,4OBJLual30L7gRl5UkeRcT,640,https://i.scdn.co/image/eae4a88e33baad4b4ce4605aa074c45766e94d09,640,320,https://i.scdn.co/image/b83211485b5ad5e57b9d3659a096ffef3d6f3171,320,160,https://i.scdn.co/image/c1cb65dc810e054da565baa5cbb746b6b44a9aed,160,,,,T.I.,81,artist,spotify:artist:4OBJLual30L7gRl5UkeRcT,1,https://api.spotify.com/v1/search?query=t.i.&type=artist&offset=1&limit=1,0,,232
5fbc5c731790a7e7ff55cae9,https://api.spotify.com/v1/search?query=takeoff&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3EW0kQ1skZiK1NHg3Spt9J,,1039973,atl hip hop,rap,southern hip hop,trap,vapor trap,,,,,,https://api.spotify.com/v1/artists/3EW0kQ1skZiK1NHg3Spt9J,3EW0kQ1skZiK1NHg3Spt9J,640,https://i.scdn.co/image/b3d20d4db6f6f9162970b20d9784271aaf1fb9b4,640,320,https://i.scdn.co/image/6a6419301bdc1787cb14f34f19b3b6d23dc68684,320,160,https://i.scdn.co/image/d71a3b6d025349265f940393616b1bb2e42a71d0,160,,,,Takeoff,68,artist,spotify:artist:3EW0kQ1skZiK1NHg3Spt9J,1,https://api.spotify.com/v1/search?query=takeoff&type=artist&offset=1&limit=1,0,,89
5fbc5c731790a7e7ff55caea,https://api.spotify.com/v1/search?query=tank&type=artist&offset=0&limit=1,https://open.spotify.com/artist/4mwXUEKaW4ftbncf9Hi58l,,524863,pop r&b,r&b,urban contemporary,,,,,,,,https://api.spotify.com/v1/artists/4mwXUEKaW4ftbncf9Hi58l,4mwXUEKaW4ftbncf9Hi58l,640,https://i.scdn.co/image/bbcc2071fc52ddf0863bb37907eabd4c69a4c5f7,640,320,https://i.scdn.co/image/f16dc872a4049966a92e23820159b2b5091f0ac6,320,160,https://i.scdn.co/image/d358d72cbedee5a2361614f185cc1e655aea8977,160,,,,Tank,63,artist,spotify:artist:4mwXUEKaW4ftbncf9Hi58l,1,https://api.spotify.com/v1/search?query=tank&type=artist&offset=1&limit=1,0,,960
5fbc5c731790a7e7ff55caeb,https://api.spotify.com/v1/search?query=tay-k&type=artist&offset=0&limit=1,https://open.spotify.com/artist/2ODbg2404zUzTi02qIPEjB,,2211452,cali rap,dfw rap,rap,trap,underground hip hop,vapor trap,viral rap,,,,https://api.spotify.com/v1/artists/2ODbg2404zUzTi02qIPEjB,2ODbg2404zUzTi02qIPEjB,640,https://i.scdn.co/image/cdf18c4caa73c8fe11684aeba8c14ea8291f3ea5,640,320,https://i.scdn.co/image/90754fa8cb32ecbd938da5311bf18fadb292b6a8,320,160,https://i.scdn.co/image/5b17c10a97c5f0873487c1e7468d7bbd4e80272d,160,,,,Tay-K,69,artist,spotify:artist:2ODbg2404zUzTi02qIPEjB,1,https://api.spotify.com/v1/search?query=tay-k&type=artist&offset=1&limit=1,0,,499
5fbc5c741790a7e7ff55caec,https://api.spotify.com/v1/search?query=tee+grizzley&type=artist&offset=0&limit=1,https://open.spotify.com/artist/6AUl0ykLLpvTktob97x9hO,,2117325,detroit hip hop,detroit trap,hip hop,pop rap,rap,southern hip hop,trap,,,,https://api.spotify.com/v1/artists/6AUl0ykLLpvTktob97x9hO,6AUl0ykLLpvTktob97x9hO,640,https://i.scdn.co/image/4d2f7d253ca05019a27cfe6fcdf4e2cb8312317f,640,320,https://i.scdn.co/image/9957a084b84bcad9091d526f536dd6bf805c8e85,320,160,https://i.scdn.co/image/8c0609f3a68f87a3006a58b2cfe9b5d5f5787a6e,160,,,,Tee Grizzley,75,artist,spotify:artist:6AUl0ykLLpvTktob97x9hO,1,,0,,1
5fbc5c741790a7e7ff55caed,https://api.spotify.com/v1/search?query=the+carters&type=artist&offset=0&limit=1,https://open.spotify.com/artist/4fpTMHe34LC5t3h5ztK8qu,,971567,pop,pop rap,r&b,urban contemporary,,,,,,,https://api.spotify.com/v1/artists/4fpTMHe34LC5t3h5ztK8qu,4fpTMHe34LC5t3h5ztK8qu,640,https://i.scdn.co/image/56bfc8d434ae07d44e737b42b87aebb639841406,640,320,https://i.scdn.co/image/1470fbc0076d1f5839459c0b3d6d1cee00f516f2,320,160,https://i.scdn.co/image/2e826d0456b8e784292c8c58c5a94729db512be7,160,,,,The Carters,63,artist,spotify:artist:4fpTMHe34LC5t3h5ztK8qu,1,https://api.spotify.com/v1/search?query=the+carters&type=artist&offset=1&limit=1,0,,4
5fbc5c741790a7e7ff55caee,https://api.spotify.com/v1/search?query=the+creator&type=artist&offset=0&limit=1,https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF,,5330309,hip hop,rap,,,,,,,,,https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF,4V8LLVI7PbaPR0K2TGSxFF,640,https://i.scdn.co/image/fe839f5bd121774e64f377b5eead237c69a01711,640,320,https://i.scdn.co/image/8578e52e85e979a2314c76100113a862e34479d7,320,160,https://i.scdn.co/image/56f5e93d6c96fc17c942869e6fe0a4325b392e3d,160,,,,"Tyler, The Creator",85,artist,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,1,https://api.spotify.com/v1/search?query=the+creator&type=artist&offset=1&limit=1,0,,95
5fbc5c741790a7e7ff55caef,https://api.spotify.com/v1/search?query=the+kid+laroi&type=artist&offset=0&limit=1,https://open.spotify.com/artist/2tIP7SsRs7vjIcLrU85W8J,,745619,australian hip hop,,,,,,,,,,https://api.spotify.com/v1/artists/2tIP7SsRs7vjIcLrU85W8J,2tIP7SsRs7vjIcLrU85W8J,640,https://i.scdn.co/image/bd55170ab02930cd78fa905ae431f903d70861a2,640,320,https://i.scdn.co/image/fe948d2f8546297f62fc7881475d21c37dbe528f,320,160,https://i.scdn.co/image/4d4d0ee48466c56e8eef9732e57fa58eb752432c,160,,,,The Kid LAROI,90,artist,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,1,https://api.spotify.com/v1/search?query=the+kid+laroi&type=artist&offset=1&limit=1,0,,9
5fbc5c751790a7e7ff55caf0,https://api.spotify.com/v1/search?query=the+scotts&type=artist&offset=0&limit=1,https://open.spotify.com/artist/2PaZWGu5T5nHjY2xxAkFsT,,160331,rap,,,,,,,,,,https://api.spotify.com/v1/artists/2PaZWGu5T5nHjY2xxAkFsT,2PaZWGu5T5nHjY2xxAkFsT,640,https://i.scdn.co/image/f17ad03ecc4f6ea716c90270020133ec277d35af,640,320,https://i.scdn.co/image/459dc685bd740453566c753ddda85f561fb10b2a,320,160,https://i.scdn.co/image/2e71491900082b2a13ea28b466b986a34b1e24cc,160,,,,THE SCOTTS,73,artist,spotify:artist:2PaZWGu5T5nHjY2xxAkFsT,1,https://api.spotify.com/v1/search?query=the+scotts&type=artist&offset=1&limit=1,0,,14
5fbc5c751790a7e7ff55caf1,https://api.spotify.com/v1/search?query=the+weeknd&type=artist&offset=0&limit=1,https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ,,25865695,canadian contemporary r&b,canadian pop,pop,,,,,,,,https://api.spotify.com/v1/artists/1Xyo4u8uXC1ZmMpatF05PJ,1Xyo4u8uXC1ZmMpatF05PJ,640,https://i.scdn.co/image/d9a875c37277c35b94c60c00d2cd256db098505d,640,320,https://i.scdn.co/image/91c55730d3f156894d744d560afe441af3f5a228,320,160,https://i.scdn.co/image/19393c56208fe6c312384879c11ff3da463f1304,160,,,,The Weeknd,96,artist,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,1,https://api.spotify.com/v1/search?query=the+weeknd&type=artist&offset=1&limit=1,0,,2
5fbc5c751790a7e7ff55caf2,https://api.spotify.com/v1/search?query=tierra+whack&type=artist&offset=0&limit=1,https://open.spotify.com/artist/4lPl9gqgox3JDiaJ1yklKh,,292582,alternative r&b,escape room,indie soul,,,,,,,,https://api.spotify.com/v1/artists/4lPl9gqgox3JDiaJ1yklKh,4lPl9gqgox3JDiaJ1yklKh,640,https://i.scdn.co/image/2202f79a4f6e642a241ea721bb2e69cf21d840f0,640,320,https://i.scdn.co/image/0a885d43f00324058c66bfea1ce9dab1f465fa60,320,160,https://i.scdn.co/image/0f06855dfb5c680fe9e254d6a66e54acd6ae17e7,160,,,,Tierra Whack,70,artist,spotify:artist:4lPl9gqgox3JDiaJ1yklKh,1,,0,,1
5fbc5c751790a7e7ff55caf3,https://api.spotify.com/v1/search?query=tk+kravitz&type=artist&offset=0&limit=1,https://open.spotify.com/artist/65rDIPdQD7ijLSOq32cMXo,,175016,pop r&b,trap,,,,,,,,,https://api.spotify.com/v1/artists/65rDIPdQD7ijLSOq32cMXo,65rDIPdQD7ijLSOq32cMXo,640,https://i.scdn.co/image/ae8a09d15a57ace33c707a1c91663dad04892aa1,640,320,https://i.scdn.co/image/56477ce40bad7b4899cdfe961a084c8644584509,320,160,https://i.scdn.co/image/1fbe9820d2a5bc23863743d1d30e4b532456b9f1,160,,,,TK Kravitz,61,artist,spotify:artist:65rDIPdQD7ijLSOq32cMXo,1,,0,,1
5fbc5c761790a7e7ff55caf4,https://api.spotify.com/v1/search?query=tokyo%27s+revenge&type=artist&offset=0&limit=1,https://open.spotify.com/artist/1hZyutc6z6g51tuupZ0qdI,,29,,,,,,,,,,,https://api.spotify.com/v1/artists/1hZyutc6z6g51tuupZ0qdI,1hZyutc6z6g51tuupZ0qdI,,,,,,,,,,,,,Tokyo's Revenge,29,artist,spotify:artist:1hZyutc6z6g51tuupZ0qdI,1,https://api.spotify.com/v1/search?query=tokyo%27s+revenge&type=artist&offset=1&limit=1,0,,3
5fbc5c761790a7e7ff55caf5,https://api.spotify.com/v1/search?query=tory+lanez&type=artist&offset=0&limit=1,https://open.spotify.com/artist/2jku7tDXc6XoB6MO2hFuqg,,3331458,canadian hip hop,melodic rap,pop rap,rap,toronto rap,trap,,,,,https://api.spotify.com/v1/artists/2jku7tDXc6XoB6MO2hFuqg,2jku7tDXc6XoB6MO2hFuqg,640,https://i.scdn.co/image/2e95da46f0c47c1ac280cdf857a87c3568b82aa8,640,320,https://i.scdn.co/image/8bfab0b2eb89c4e00d23a89f4d1c1dcbb916b4c2,320,160,https://i.scdn.co/image/1689bbb47acbc8aa242feb5ca7a3f9c47499e1c0,160,,,,Tory Lanez,87,artist,spotify:artist:2jku7tDXc6XoB6MO2hFuqg,1,https://api.spotify.com/v1/search?query=tory+lanez&type=artist&offset=1&limit=1,0,,5
5fbc5c761790a7e7ff55caf6,https://api.spotify.com/v1/search?query=travis+scott&type=artist&offset=0&limit=1,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,,13614143,rap,,,,,,,,,,https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY,0Y5tJX1MQlPlqiwlOH1tJY,640,https://i.scdn.co/image/ef784cfa3f4f87d656d3dfa5eedf0a24610faba9,640,320,https://i.scdn.co/image/5801b0d47fbf34b228a1f800bb36a58eced54796,320,160,https://i.scdn.co/image/a707baf8df8743deee2b449dec59e417c7b0ff65,160,,,,Travis Scott,96,artist,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,1,https://api.spotify.com/v1/search?query=travis+scott&type=artist&offset=1&limit=1,0,,5
5fbc5c761790a7e7ff55caf7,https://api.spotify.com/v1/search?query=trevor+daniel&type=artist&offset=0&limit=1,https://open.spotify.com/artist/7uaIm6Pw7xplS8Dy06V6pT,,511596,alternative r&b,melodic rap,pop rap,,,,,,,,https://api.spotify.com/v1/artists/7uaIm6Pw7xplS8Dy06V6pT,7uaIm6Pw7xplS8Dy06V6pT,640,https://i.scdn.co/image/42dce8deb4dae01e1b39964981d099c92dff1902,640,320,https://i.scdn.co/image/683e76307968ca603ae77b26b1fe641c62206261,320,160,https://i.scdn.co/image/55148605ce5288d172a813a17d744581305cd7ff,160,,,,Trevor Daniel,80,artist,spotify:artist:7uaIm6Pw7xplS8Dy06V6pT,1,https://api.spotify.com/v1/search?query=trevor+daniel&type=artist&offset=1&limit=1,0,,5
5fbc5c761790a7e7ff55caf8,https://api.spotify.com/v1/search?query=trippie+redd&type=artist&offset=0&limit=1,https://open.spotify.com/artist/6Xgp2XMz1fhVYe7i6yNAax,,5545490,melodic rap,rap,trap,,,,,,,,https://api.spotify.com/v1/artists/6Xgp2XMz1fhVYe7i6yNAax,6Xgp2XMz1fhVYe7i6yNAax,640,https://i.scdn.co/image/c97426f642ad3b56e86a03afbf7b67f34275bb7e,640,320,https://i.scdn.co/image/d195b2f1f335f0a6848fb7f2db4bfd00e6fcc55d,320,160,https://i.scdn.co/image/686561568f7ab947df9c808c59797f4dccaaa975,160,,,,Trippie Redd,91,artist,spotify:artist:6Xgp2XMz1fhVYe7i6yNAax,1,https://api.spotify.com/v1/search?query=trippie+redd&type=artist&offset=1&limit=1,0,,3
5fbc5c771790a7e7ff55caf9,https://api.spotify.com/v1/search?query=ty+dolla+%24ign&type=artist&offset=0&limit=1,https://open.spotify.com/artist/7c0XG5cIJTrrAgEC3ULPiq,,3559025,hip hop,pop,pop rap,r&b,trap,trap soul,,,,,https://api.spotify.com/v1/artists/7c0XG5cIJTrrAgEC3ULPiq,7c0XG5cIJTrrAgEC3ULPiq,640,https://i.scdn.co/image/38c4d40a0baf5c1a31bb5b09ac07a32d5d11d7e0,640,320,https://i.scdn.co/image/841c23e4a4962835a43e65c79989192efeec27ef,320,160,https://i.scdn.co/image/6d613b2dfaf527c968508a7b03ce1f126fde019e,160,,,,Ty Dolla $ign,91,artist,spotify:artist:7c0XG5cIJTrrAgEC3ULPiq,1,https://api.spotify.com/v1/search?query=ty+dolla+%24ign&type=artist&offset=1&limit=1,0,,4
5fbc5c771790a7e7ff55cafa,https://api.spotify.com/v1/search?query=tyga&type=artist&offset=0&limit=1,https://open.spotify.com/artist/5LHRHt1k9lMyONurDHEdrp,,5998068,dance pop,hip hop,pop rap,rap,trap,,,,,,https://api.spotify.com/v1/artists/5LHRHt1k9lMyONurDHEdrp,5LHRHt1k9lMyONurDHEdrp,640,https://i.scdn.co/image/80ba1d2870effe233433ec72dce98e0436cac5b4,640,320,https://i.scdn.co/image/08978ad20f8df5e5a7ba2a68dfa6d7f920445c7b,320,160,https://i.scdn.co/image/0682fa2c44180d6251e10ea04d7012acca86cf3f,160,,,,Tyga,89,artist,spotify:artist:5LHRHt1k9lMyONurDHEdrp,1,https://api.spotify.com/v1/search?query=tyga&type=artist&offset=1&limit=1,0,,85
5fbc5c771790a7e7ff55cafb,https://api.spotify.com/v1/search?query=tyla+yaweh&type=artist&offset=0&limit=1,https://open.spotify.com/artist/1MXZ0hsGic96dWRDKwAwdr,,235543,cali rap,melodic rap,pop rap,rap,trap,,,,,,https://api.spotify.com/v1/artists/1MXZ0hsGic96dWRDKwAwdr,1MXZ0hsGic96dWRDKwAwdr,640,https://i.scdn.co/image/8041009adf02d486462cb65e88df6b1f191466ec,640,320,https://i.scdn.co/image/10b267e9ab0dbee1d2c33a2053b2feec67522117,320,160,https://i.scdn.co/image/4fe7146d4b443e6404e82b7314b5dd2abd69a589,160,,,,Tyla Yaweh,76,artist,spotify:artist:1MXZ0hsGic96dWRDKwAwdr,1,https://api.spotify.com/v1/search?query=tyla+yaweh&type=artist&offset=1&limit=1,0,,4
5fbc5c771790a7e7ff55cafc,https://api.spotify.com/v1/search?query=tyler&type=artist&offset=0&limit=1,https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF,,5330309,hip hop,rap,,,,,,,,,https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF,4V8LLVI7PbaPR0K2TGSxFF,640,https://i.scdn.co/image/fe839f5bd121774e64f377b5eead237c69a01711,640,320,https://i.scdn.co/image/8578e52e85e979a2314c76100113a862e34479d7,320,160,https://i.scdn.co/image/56f5e93d6c96fc17c942869e6fe0a4325b392e3d,160,,,,"Tyler, The Creator",85,artist,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,1,https://api.spotify.com/v1/search?query=tyler&type=artist&offset=1&limit=1,0,,3034
5fbc5c771790a7e7ff55cafd,https://api.spotify.com/v1/search?query=ugly+god&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3Fdm9TFJQCLmC3AWMuGExi,,1848217,meme rap,trap,underground hip hop,vapor trap,,,,,,,https://api.spotify.com/v1/artists/3Fdm9TFJQCLmC3AWMuGExi,3Fdm9TFJQCLmC3AWMuGExi,640,https://i.scdn.co/image/2e5f03d6bf24353105231ecabf3253270f7f612c,640,320,https://i.scdn.co/image/35466fb1f6c8e4b1f86e5cc8d486a467e18b08aa,320,160,https://i.scdn.co/image/4d10cf4bc29be49c5a5ed05e29c83fc2c5477be4,160,,,,Ugly God,62,artist,spotify:artist:3Fdm9TFJQCLmC3AWMuGExi,1,https://api.spotify.com/v1/search?query=ugly+god&type=artist&offset=1&limit=1,0,,2
5fbc5c781790a7e7ff55cafe,https://api.spotify.com/v1/search?query=usher&type=artist&offset=0&limit=1,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,,8198161,atl hip hop,dance pop,pop,r&b,south carolina hip hop,urban contemporary,,,,,https://api.spotify.com/v1/artists/23zg3TcAtWQy7J6upgbUnj,23zg3TcAtWQy7J6upgbUnj,640,https://i.scdn.co/image/a66733dfb96fb2135bb1f1c931ac62c30753c513,640,320,https://i.scdn.co/image/0a98e65030a9339a1f7aee8900252d58bf4f0b0c,320,160,https://i.scdn.co/image/d661a1a7d095243510f082cc09c7f95f3f58667c,160,,,,Usher,85,artist,spotify:artist:23zg3TcAtWQy7J6upgbUnj,1,https://api.spotify.com/v1/search?query=usher&type=artist&offset=1&limit=1,0,,106
5fbc5c781790a7e7ff55caff,https://api.spotify.com/v1/search?query=vedo&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3wVXTWabe3viT0jF7DfjOL,,181827,pop r&b,,,,,,,,,,https://api.spotify.com/v1/artists/3wVXTWabe3viT0jF7DfjOL,3wVXTWabe3viT0jF7DfjOL,640,https://i.scdn.co/image/6d77c4ae5614b3fd5dbe420d9d31df1867d50143,640,320,https://i.scdn.co/image/7a9d7eb45aeb55179e02170d46a1b3eb7414e44b,320,160,https://i.scdn.co/image/faef74b826f30ea302b4b7bdca2595700f6f7a0b,160,,,,Vedo,76,artist,spotify:artist:3wVXTWabe3viT0jF7DfjOL,1,https://api.spotify.com/v1/search?query=vedo&type=artist&offset=1&limit=1,0,,104
5fbc5c781790a7e7ff55cb00,https://api.spotify.com/v1/search?query=vince+staples&type=artist&offset=0&limit=1,https://open.spotify.com/artist/68kEuyFKyqrdQQLLsmiatm,,1215939,conscious hip hop,escape room,hip hop,rap,southern hip hop,underground hip hop,,,,,https://api.spotify.com/v1/artists/68kEuyFKyqrdQQLLsmiatm,68kEuyFKyqrdQQLLsmiatm,640,https://i.scdn.co/image/b5928a2fad6cc160bf4b37d8d393d401db61e6c2,640,320,https://i.scdn.co/image/260292cbd88229a892b119808421c386b7fbfa4e,320,160,https://i.scdn.co/image/d11088468e543ecedd1dde0e378ccbc66815cc8f,160,,,,Vince Staples,73,artist,spotify:artist:68kEuyFKyqrdQQLLsmiatm,1,,0,,1
5fbc5c781790a7e7ff55cb01,https://api.spotify.com/v1/search?query=wale&type=artist&offset=0&limit=1,https://open.spotify.com/artist/67nwj3Y5sZQLl72VNUHEYE,,2840201,dance pop,gangster rap,hip hop,pop,pop rap,r&b,rap,southern hip hop,trap,urban contemporary,https://api.spotify.com/v1/artists/67nwj3Y5sZQLl72VNUHEYE,67nwj3Y5sZQLl72VNUHEYE,640,https://i.scdn.co/image/20a2669aad3e87270699534ed03546ff87b20df2,640,320,https://i.scdn.co/image/b3009389a93456739d9110384404c455cc073b60,320,160,https://i.scdn.co/image/200fd1f4c86d207e42b668a5caf90e420028e49f,160,,,,Wale,79,artist,spotify:artist:67nwj3Y5sZQLl72VNUHEYE,1,https://api.spotify.com/v1/search?query=wale&type=artist&offset=1&limit=1,0,,1393
5fbc5c791790a7e7ff55cb02,https://api.spotify.com/v1/search?query=white+gold&type=artist&offset=0&limit=1,https://open.spotify.com/artist/79KQgTCu4wV38ECYKn62DZ,,869,,,,,,,,,,,https://api.spotify.com/v1/artists/79KQgTCu4wV38ECYKn62DZ,79KQgTCu4wV38ECYKn62DZ,640,https://i.scdn.co/image/76525140efb4f0d4a9187567e0b084ad757efefd,640,320,https://i.scdn.co/image/08cc954c5aeb2b730a26706452a28cbdcd8c9e96,320,160,https://i.scdn.co/image/196612179466c9df74488d24879940d32ce569d5,160,,,,White Gold,59,artist,spotify:artist:79KQgTCu4wV38ECYKn62DZ,1,https://api.spotify.com/v1/search?query=white+gold&type=artist&offset=1&limit=1,0,,17
5fbc5c791790a7e7ff55cb03,https://api.spotify.com/v1/search?query=whoheem&type=artist&offset=0&limit=1,https://open.spotify.com/artist/5KYEMMz9O9iLIESifKAEOp,,18206,viral rap,,,,,,,,,,https://api.spotify.com/v1/artists/5KYEMMz9O9iLIESifKAEOp,5KYEMMz9O9iLIESifKAEOp,640,https://i.scdn.co/image/7deb4fb025ec646a278663f88c2506f73ae12a16,640,320,https://i.scdn.co/image/535077b9b58aaa3ee27e6acaf3b707e09bf37840,320,160,https://i.scdn.co/image/77acf051885c47d4ce4003395be162d8adc81d1a,160,,,,WhoHeem,72,artist,spotify:artist:5KYEMMz9O9iLIESifKAEOp,1,,0,,1
5fbc5c791790a7e7ff55cb04,https://api.spotify.com/v1/search?query=wiz+khalifa&type=artist&offset=0&limit=1,https://open.spotify.com/artist/137W8MRPWKqSmrBGDBFSop,,9487232,hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap,,,,,https://api.spotify.com/v1/artists/137W8MRPWKqSmrBGDBFSop,137W8MRPWKqSmrBGDBFSop,640,https://i.scdn.co/image/119b0e8f0ddd4cfc13945e69205e201750b6006c,640,320,https://i.scdn.co/image/52820589a9f9ba23ca8d8598109ba6e739d61f77,320,160,https://i.scdn.co/image/e3d91022edb1dfabecea149ba0d35a4ba5d3be50,160,,,,Wiz Khalifa,88,artist,spotify:artist:137W8MRPWKqSmrBGDBFSop,1,https://api.spotify.com/v1/search?query=wiz+khalifa&type=artist&offset=1&limit=1,0,,12
5fbc5c791790a7e7ff55cb05,https://api.spotify.com/v1/search?query=wizkid&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3tVQdUvClmAT7URs9V3rsp,,483202,afro dancehall,afropop,azonto,nigerian hip hop,nigerian pop,,,,,,https://api.spotify.com/v1/artists/3tVQdUvClmAT7URs9V3rsp,3tVQdUvClmAT7URs9V3rsp,640,https://i.scdn.co/image/d5351aff8b714c34f2429e5921d4855fb055a0c0,640,320,https://i.scdn.co/image/d95ea5475ba2b3ed6feab8b4b4def248c68ac8b6,320,160,https://i.scdn.co/image/e69e3f24f8dc9c4422b2303c5c959c01a4d12270,160,,,,WizKid,80,artist,spotify:artist:3tVQdUvClmAT7URs9V3rsp,1,https://api.spotify.com/v1/search?query=wizkid&type=artist&offset=1&limit=1,0,,15
5fbc5c7a1790a7e7ff55cb06,https://api.spotify.com/v1/search?query=x+ambassadors&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3NPpFNZtSTHheNBaWC82rB,,2275252,modern alternative rock,modern rock,pop,pop rock,rock,stomp pop,,,,,https://api.spotify.com/v1/artists/3NPpFNZtSTHheNBaWC82rB,3NPpFNZtSTHheNBaWC82rB,640,https://i.scdn.co/image/f9669e02d7b9ed1a288c332bf220600911174650,640,320,https://i.scdn.co/image/272f01a08896d7e01a51f3d298a094038e2d05d1,320,160,https://i.scdn.co/image/479dc0473f19b07f0a1dde7cf9b1f0c845333c01,160,,,,X Ambassadors,79,artist,spotify:artist:3NPpFNZtSTHheNBaWC82rB,1,,0,,1
5fbc5c7a1790a7e7ff55cb07,https://api.spotify.com/v1/search?query=xxxtentacion&type=artist&offset=0&limit=1,https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4,,23121091,emo rap,miami hip hop,,,,,,,,,https://api.spotify.com/v1/artists/15UsOTVnJzReFVN1VCnxy4,15UsOTVnJzReFVN1VCnxy4,640,https://i.scdn.co/image/942afa81f0a2298ead0c154fb7b4b606de48d9e6,640,320,https://i.scdn.co/image/e481d86945e12359020994fdf613ded2d20c9e54,320,160,https://i.scdn.co/image/ee19889ff41b7aa7417e8bc1c042510f32191ba0,160,,,,XXXTENTACION,93,artist,spotify:artist:15UsOTVnJzReFVN1VCnxy4,1,https://api.spotify.com/v1/search?query=xxxtentacion&type=artist&offset=1&limit=1,0,,2
5fbc5c7a1790a7e7ff55cb08,https://api.spotify.com/v1/search?query=y2k&type=artist&offset=0&limit=1,https://open.spotify.com/artist/6USMTwO0MNDnKte5a5h0xx,,250271,pop rap,,,,,,,,,,https://api.spotify.com/v1/artists/6USMTwO0MNDnKte5a5h0xx,6USMTwO0MNDnKte5a5h0xx,640,https://i.scdn.co/image/10df130e3c229399bcecc55ce0eda289b60e0047,640,320,https://i.scdn.co/image/51c998f34b707b6e63648f9332f8b934e8ec50f3,320,160,https://i.scdn.co/image/f6e93dc92e764441a673c2d24caf61833e9c7fc8,160,,,,Y2K,73,artist,spotify:artist:6USMTwO0MNDnKte5a5h0xx,1,https://api.spotify.com/v1/search?query=y2k&type=artist&offset=1&limit=1,0,,310
